Name;Web Link;Artikel;Versandgewicht;Kurz beschreibung;Beschreibung;Preise;Preise Info;Lieferzeit;Bilder
"MS-Schnellkupplung 1 1/2"" Tülle";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130178-ms-schnellkupplung-1-12-tuelle.html;130.178;0.22 kg;"MS-Schnellkupplung, 1 1/2"" Tülle";"MS-Schnellkupplung, 1 1/2"" Tülle";6,25 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_ff77467b41fc9ff6707e902cebc56c3e.jpg
"MS-Schnellkupplung 1"" Tülle";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130176-ms-schnellkupplung-1-tuelle.html;130.176;0.09 kg;"MS-Schnellkupplung - 1"" Tülle";"MS-Schnellkupplung, 1"" Tülle";3,70 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_ff77467b41fc9ff6707e902cebc56c3e.jpg
Messing-Schnellkupplung, drehbar;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130164-messing-schnellkupplung-drehbar.html;130.164;0.18 kg;"Axial drehbar 360°, 1"" IG";"Messing -Schnellkupplung mit 1"" IG 360° axial drehbar";27,05 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_cb8f1ec4a9b6623691914151b7584907.jpg
"MS-Schnellkupplung 5/8"" Tülle";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130174-ms-schnellkupplung-58-tuelle.html;130.174;0.08 kg;"MS-Schnellkupplung, 5/8"" Tülle";"MS-Schnellkupplung, 5/8"" Tülle";3,25 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_ff77467b41fc9ff6707e902cebc56c3e.jpg
"Messing-Schnellkupplung mit 1"" IG";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130182-messing-schnellkupplung-mit-1-ig.html;130.182;0.07 kg;"Messing-Schnellkupplung mit 1"" IG";"Messing-Schnellkupplung mit 1"" IG";3,30 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_087d7054fa321471f5d15d9c3fed1ceb.jpg
"MS-Schnellkupplung 1/2"" IG";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130180-ms-schnellkupplung-12-ig.html;130.180;0 kg;"MS-Schnellkupplung 1/2"" IG";"MS-Schnellkupplung 1/2"" IG";3,20 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_087d7054fa321471f5d15d9c3fed1ceb.jpg
"MS-Schnellkupplung 3/8"" IG";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130179-ms-schnellkupplung-38-ig.html;130.179;0 kg;"MS-Schnellkupplung 3/8"" IG";"MS-Schnellkupplung 3/8"" IG";3,20 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_087d7054fa321471f5d15d9c3fed1ceb.jpg
"MS-Schnellkupplung 3/4"" IG";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130181-ms-schnellkupplung-34-ig.html;130.181;0 kg;"MS-Schnellkupplung 3/4"" IG";"MS-Schnellkupplung 3/4"" IG";3,25 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_087d7054fa321471f5d15d9c3fed1ceb.jpg
"MS-Schnellkupplung 1/2"" Tülle";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130173-ms-schnellkupplung-12-tuelle.html;130.173;0.08 kg;"MS-Schnellkupplung, 1/2"" Tülle";"MS-Schnellkupplung, 1/2"" Tülle";3,25 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_ff77467b41fc9ff6707e902cebc56c3e.jpg
"MS-Schnellkupplung 1 1/2"" IG";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130184-ms-schnellkupplung-1-12-ig.html;130.184;0 kg;"MS-Schnellkupplung 1 1/2"" IG";"MS-Schnellkupplung 1 1/2"" IG";5,40 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_087d7054fa321471f5d15d9c3fed1ceb.jpg
"Messing-Schnellkupplung mit 1 1/4"" IG";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130183-messing-schnellkupplung-mit-1-14-ig.html;130.183;0 kg;"Messing-Schnellkupplung mit 1 1/4"" IG";"Messing-Schnellkupplung mit 1 1/4"" IG";4,35 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_087d7054fa321471f5d15d9c3fed1ceb.jpg
"MS-Schnellkupplung 1/2"" AG";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130186-ms-schnellkupplung-12-ag.html;130.186;0 kg;"MS-Schnellkupplung, 1/2"" AG";"MS-Schnellkupplung, 1/2"" AG";3,20 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_adea7b0f79676f01a9d313803070bf62.jpg
"MS-Schnellkupplung 3/8"" AG";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130185-ms-schnellkupplung-38-ag.html;130.185;0 kg;"MS-Schnellkupplung, 3/8"" AG";"MS-Schnellkupplung, 3/8"" AG";3,20 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_adea7b0f79676f01a9d313803070bf62.jpg
"MS-Schnellkupplung 3/4"" AG";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130187-ms-schnellkupplung-34-ag.html;130.187;0 kg;"MS-Schnellkupplung, 3/4"" AG";"MS-Schnellkupplung, 3/4"" AG";3,25 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_adea7b0f79676f01a9d313803070bf62.jpg
"MS-Schnellkupplung 1 1/4"" AG";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130189-ms-schnellkupplung-1-14-ag.html;130.189;0 kg;"MS-Schnellkupplung, 1 1/4"" AG";"MS-Schnellkupplung, 1 1/4"" AG";4,45 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_adea7b0f79676f01a9d313803070bf62.jpg
"MS-Schnellkupplung 1"" AG";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130188-ms-schnellkupplung-1-ag.html;130.188;0 kg;"MS-Schnellkupplung, 1"" AG";"MS-Schnellkupplung, 1"" AG";3,30 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_adea7b0f79676f01a9d313803070bf62.jpg
"MS-Schnellkupplung 1 1/2"" AG";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130190-ms-schnellkupplung-1-12-ag.html;130.190;0 kg;"MS-Schnellkupplung, 1 1/2"" AG";"MS-Schnellkupplung, 1 1/2"" AG";5,90 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_adea7b0f79676f01a9d313803070bf62.jpg
MS-Saugkupplung mit Schraubring;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130191-ms-saugkupplung-mit-schraubring.html;130.191;0 kg;"1/2"" Tülle, Max. 50bar";"MS-Saugkupplung mit Nachstellring, 1/2"" Tülle";11,15 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_a3634add97015e24a77c2754bc6fb500.jpg
MS-Saugkupplung mit Schraubring;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130194-ms-saugkupplung-mit-schraubring.html;130.194;0 kg;"1 1/4"" Tülle, Max. 50bar";"MS-Saugkupplung mit Nachstellring, 1 1/4"" Tülle";18,45 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_a3634add97015e24a77c2754bc6fb500.jpg
MS-Saugkupplung mit Schraubring;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130192-ms-saugkupplung-mit-schraubring.html;130.192;0 kg;"3/4"" Tülle, Max. 50bar";"MS-Saugkupplung mit Nachstellring, 3/4"" Tülle";11,60 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_a3634add97015e24a77c2754bc6fb500.jpg
"Messing GD-Kupplung 3/4"" m. Wasserstopp";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130199-messing-gd-kupplung-34-m-wasserstopp.html;130.199;0.1 kg;"3/4"" Schlauchanschluß durch Schneidringverschraubung";"Messing GD-Kupplung 3/4"" m. Wasserstopp";8,70 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_592379130b37391fcb8d14214fa9e300.jpg
"Messing GD-Stecker 1/2"" AG";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130203-messing-gd-stecker-12-ag.html;130.203;0.05 kg;"MS-Stecksystem Stecker, 1/2"" AG";"Messing GD-Stecker 1/2"" AG";1,75 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_ebb0c2bda218a65ad1bb33a9e511756c.jpg
"Messing GD-Kupplung 1/2"" m. Wasserstopp";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130198-messing-gd-kupplung-12-m-wasserstopp.html;130.198;0.1 kg;"1/2"" Schlauchanschluß durch Schneidringverschraubung";"Messing GD-Kupplung 1/2"" m. Wasserstopp";6,50 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_592379130b37391fcb8d14214fa9e300.jpg
"Messing GD-Stecker 3/4"" AG";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130204-messing-gd-stecker-34-ag.html;130.204;0.05 kg;"MS-Stecksystem Stecker, 3/4"" AG";"Messing GD-Stecker 3/4"" AG";2,25 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_ebb0c2bda218a65ad1bb33a9e511756c.jpg
MS-Saugkupplung mit Schraubring;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130193-ms-saugkupplung-mit-schraubring.html;130.193;0 kg;"1"" Tülle, Max. 50bar";"MS-Saugkupplung mit Nachstellring, 1"" Tülle";13,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_a3634add97015e24a77c2754bc6fb500.jpg
"Messing GD-Stecker 1"" IG";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130202-messing-gd-stecker-1-ig.html;130.202;0.05 kg;"MS-Stecksystem Stecker, 1"" IG";"Messing GD-Stecker 1"" IG";2,45 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_796c605597997f21b772d513fd121b14.jpg
"Messing GD-Kupplung 3/4"" IG";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130200-messing-gd-kupplung-34-ig.html;130.200;0.1 kg;"GD-Kupplung, MS, 3/4"" IG";"GD-Kupplung, MS, 3/4"" IG";6,50 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_feee1d21065b0d639018f9e2e5d7a5c8.jpg
"Messing GD-Kupplung 1/2""";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130196-messing-gd-kupplung-12.html;130.196;0.1 kg;Schneidringverschraubung zum Befestigen des Schlauches;"Messing GD-Kupplung 1/2""";6,05 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_3899c53916fbec80a6920713ae01db39.jpg
"Messing GD-Stecker 3/4"" IG";https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130201-messing-gd-stecker-34-ig.html;130.201;0.05 kg;"MS-Stecksystem Stecker, 3/4"" IG";"MS-Stecksystem Stecker, 3/4"" IG";2,10 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_796c605597997f21b772d513fd121b14.jpg
Messing GD-Kupplung 3/4  ;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130197-messing-gd-kupplung-34.html;130.197;0.1 kg;Schneidringverschraubung zum Befestigen des Schlauches;Messing GD-Kupplung 3/4;8,20 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_3899c53916fbec80a6920713ae01db39.jpg
Messing-Verschraubung 10mm Tülle;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130205-messing-verschraubung-10mm-tuelle.html;130.205;0.04 kg;"1/2""IG ÜWM mit Dichtung";"Verschraubung, MS, 10mm - 1/2""ÜWM";7,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_a671b66a71d5d5eed031ac411a4d1b12.jpg
Messing-Verschraubung 13mm Tülle;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130206-messing-verschraubung-13mm-tuelle.html;130.206;0.05 kg;"1/2""IG ÜWM mit Dichtung";"Verschraubung, MS, 13mm - 1/2""ÜWM";7,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_a671b66a71d5d5eed031ac411a4d1b12.jpg
Schlauchschelle 16-25mm;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130208-schlauchschelle-16-25mm.html;130.208;0.03 kg;Wiederverschließbar, Verzinkt;Schlauchschelle 9mm, 16-27mm, verz.;0,30 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_4cb1d627efd5b2746e896d55865e8da9.jpg
Schlauchschelle 12-20mm;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130207-schlauchschelle-12-20mm.html;130.207;0.03 kg;Wiederverschließbar, Verzinkt;Schlauchschelle 9mm, 12-22mm, verz.;0,30 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_4cb1d627efd5b2746e896d55865e8da9.jpg
Schlauchschelle 23-35mm;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130209-schlauchschelle-23-35mm.html;130.209;0.03 kg;Wiederverschließbar, Verzinkt;Schlauchschelle 9mm, 20-32mm, verz.;0,35 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_4cb1d627efd5b2746e896d55865e8da9.jpg
Rückschlagventil (MS);https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130295-rueckschlagventil-ms.html;130.295;0.24 kg;Rückschlagventil (MS) für Wasser;Für Wasser;6,80 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_6b6e0e2abdb0831b3459b9c716cd747c.jpg
Messing-Verschraubung 8mm Tülle;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130267-messing-verschraubung-8mm-tuelle.html;130.267;0.04 kg;"1/2""IG ÜWM mit Dichtung";"Verschraubung, MS, 8mm - 1/2""ÜWM";3,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_a671b66a71d5d5eed031ac411a4d1b12.jpg
Hochdruck-Stecker ST-45;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130299-hochdruck-stecker-st-45.html;130.299;0 kg;"Max. 250bar/ 150°C, Messing vernickelt, 3/8""IG";"Hochdruck-Stecker ST-45 (Stahl verz.), 3/8"" IG, max. 250bar/ 150°C";8,15 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_d852a31eb05bbde048da4b181c31ae0b.jpg
Hochdruck-Schnellkupplung ST-45;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130298-hochdruck-schnellkupplung-st-45.html;130.298;0 kg;"Max. 250bar/ 150°C, Messing vernickelt, 3/8""IG";"Hochdruck-Schnellkupplung ST-45 (MS-vern.), 3/8"" IG, max. 250bar/ 150°C";29,90 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_7c78489714f4525b291b64fb219675e6.jpg
Schlauchschelle 40-60mm;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130210-schlauchschelle-40-60mm.html;130.210;0.03 kg;Wiederverschließbar, Verzinkt;Schlauchschelle 40-60mm, verz.;0,45 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_4cb1d627efd5b2746e896d55865e8da9.jpg
MS-Saugkupplung mit Schraubring;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130195-ms-saugkupplung-mit-schraubring.html;130.195;0 kg;"1 1/2"" Tülle, Max. 50bar";"Nicht mehr lieferbar MS-Saugkupplung mit Nachstellring, 1 1/2"" Tülle";23,45 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_a3634add97015e24a77c2754bc6fb500.jpg
Alu-Übergangsstück;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130270-alu-uebergangsstueck.html;130.270;0.39 kg;Storz C - MS-Schnellkupplung;Alu-Übergangsstück Storz C - MS-Schnellkupplung;34,80 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_36fbbba5efa41f45d43a0b2b5fafa47d.jpg
Vorfilter mit Sandfilter;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/armaturen/id-130324-vorfilter-mit-sandfilter.html;130.324;0.8 kg;"- Einsatz auswaschbar aus PP mit 150 Micron, - Gehäuse aus schlagfestem PP, - Messing Entlüftungsschraube, - Mit KST-Nippel 1""AG (Ohne Nippel 1""IG), - Max. 8bar Arbeitsdruck, - Temperaturbereich 0°C cis 50°C, - Durchflußgeschwindigkeit max. 3000l/Std.";Als Vorfilter vor Pumpen, Hauswasserwerken oder Beregnungswagen, wenn diese mit Brunnenwasser versorgt werden. Schützt die Pumpe vor Schmutzpartikeln und Sand.;42,65 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_dc4bb5aaabe476d3a02ab79d28e23b42.jpg
Ladezange Typ 926;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/zubehoer-kabelaufroller/id-130416-ladezange-typ-926.html;130.416;0.58 kg;Max. 400A, Länge 255mm, Isolierung schwarz;Ladezange Typ 926, 400A, Länge 255mm, schwarz;24,35 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_5a7baece1e1fa0ab1338fd0492ac8721.jpg
3-fach Schukodose mit Verschlußkappe;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/zubehoer-kabelaufroller/id-130400-3-fach-schukodose-mit-verschlusskappe.html;130.400;0.38 kg;3-fach Schukodose mit Verschlußkappe;3-fach Schukodose mit Verschlußkappe;34,70 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_b239a6b592738e515176394c245bda64.jpg
Verteiler mit Kabelanschluß Schuko/ CEE;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/zubehoer-kabelaufroller/id-130405-verteiler-mit-kabelanschluss-schuko-cee.html;130.405;0.57 kg;Eingang: Kabelklemmring mit Dichtring Ausgang: 2 x Schuko mit Verschlußkappe, 1 x CEE 16A mit Verschlußkappe;2-fach Schukodose / 1-fach CEE-Dose 16A mit Kabelanschluß;50,70 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_86238316234be8ffad57935c321a801c.jpg
Personenschutzadapter IP54;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/zubehoer-kabelaufroller/id-130420-personenschutzadapter-ip54.html;130.420;0.4 kg;Mit Schuko Stecker;Personenschutzadapter IP54, Schuko;47,55 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_f51972d1e31b7f6bbc073a5ac68c1d7e.jpg
Rollenfenster A;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/zubehoer-kabelaufroller/id-130300-rollenfenster-a.html;130.300;0.6 kg;Außenmaße 125x125mm, Rollendurchgang Innen: Höhe verstellbar: 15-25-35-45-55, Breite: 55mm;Zum optimalen Führen von Schläuchen und Kabel um Ecken und Kanten. Kann vielseitig verwendet und montiert werden.;53,35 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_c9479e190dd9c10893a2e44f83e3b51f.jpg,https://www.ebinger-gmbh.com/isotope/i/img_36c40ca5e6c5ef41b18b11c2e2b0339e.jpg
Rollenfenster C;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/zubehoer-kabelaufroller/id-130302-rollenfenster-c.html;130.302;0.6 kg;Außenmaße 215x125mm, Rollendurchgang Innen: Höhe verstellbar: 15-25-35-45-55, Breite: 145mm;Zum optimalen Führen von Schläuchen und Kabel um Ecken und Kanten. Kann vielseitig verwendet und montiert werden.;80,05 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_c9479e190dd9c10893a2e44f83e3b51f.jpg,https://www.ebinger-gmbh.com/isotope/i/img_36c40ca5e6c5ef41b18b11c2e2b0339e.jpg
Rollenfenster B;https://www.ebinger-gmbh.com/kategorien/zubehoer-aufroller/zubehoer-kabelaufroller/id-130301-rollenfenster-b.html;130.301;0.6 kg;Außenmaße 185x125mm, Rollendurchgang Innen: Höhe verstellbar: 15-25-35-45-55, Breite: 115mm;Zum optimalen Führen von Schläuchen und Kabel um Ecken und Kanten. Kann vielseitig verwendet und montiert werden.;74,25 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_c9479e190dd9c10893a2e44f83e3b51f.jpg,https://www.ebinger-gmbh.com/isotope/i/img_36c40ca5e6c5ef41b18b11c2e2b0339e.jpg
